-22.2,4.644343797
-22.1,4.734341459
-22,4.824339122
-21.9,4.913473201
-21.8,5.002607281
-21.7,5.09174136
-21.6,5.18087544
-21.5,5.270009519
-21.4,5.359143598
-21.3,5.448277678
-21.2,5.537411757
-21.1,5.626545837
-21,5.715679916
-20.9,5.79972062
-20.8,5.883761323
-20.7,5.967802027
-20.6,6.05184273
-20.5,6.135883434
-20.4,6.219924137
-20.3,6.303964841
-20.2,6.388005544
-20.1,6.472046248
-20,6.556086951
-19.9,6.654570636
-19.8,6.753054321
-19.7,6.851538006
-19.6,6.950021691
-19.5,7.048505376
-19.4,7.146989061
-19.3,7.245472745
-19.2,7.34395643
-19.1,7.442440115
-19,7.5409238
-18.9,7.63853509
-18.8,7.73614638
-18.7,7.83375767
-18.6,7.93136896
-18.5,8.02898025
-18.4,8.12659154
-18.3,8.22420283
-18.2,8.32181412
-18.1,8.41942541
-18,8.5170367
-17.9,8.638154184
-17.8,8.759271669
-17.7,8.880389153
-17.6,9.001506638
-17.5,9.122624122
-17.4,9.243741607
-17.3,9.364859091
-17.2,9.485976576
-17.1,9.60709406
-17,9.728211545
-16.9,9.855995359
-16.8,9.983779174
-16.7,10.11156299
-16.6,10.2393468
-16.5,10.36713062
-16.4,10.49491443
-16.3,10.62269825
-16.2,10.75048206
-16.1,10.87826588
-16,11.00604969
-15.9,11.1163812
-15.8,11.22671272
-15.7,11.33704423
-15.6,11.44737574
-15.5,11.55770725
-15.4,11.66803876
-15.3,11.77837028
-15.2,11.88870179
-15.1,11.9990333
-15,12.10936481
-14.9,12.22575234
-14.8,12.34213986
-14.7,12.45852738
-14.6,12.57491491
-14.5,12.69130243
-14.4,12.80768996
-14.3,12.92407748
-14.2,13.04046501
-14.1,13.15685253
-14,13.27324006
-13.9,13.37748227
-13.8,13.48172448
-13.7,13.58596668
-13.6,13.69020889
-13.5,13.7944511
-13.4,13.89869331
-13.3,14.00293552
-13.2,14.10717773
-13.1,14.21141994
-13,14.31566215
-12.9,14.41097153
-12.8,14.50628091
-12.7,14.60159029
-12.6,14.69689967
-12.5,14.79220906
-12.4,14.88751844
-12.3,14.98282782
-12.2,15.0781372
-12.1,15.17344658
-12,15.26875596
-11.9,15.35431234
-11.8,15.43986872
-11.7,15.5254251
-11.6,15.61098148
-11.5,15.69653786
-11.4,15.78209424
-11.3,15.86765062
-11.2,15.953207
-11.1,16.03876338
-11,16.12431976
-10.9,16.19619863
-10.8,16.2680775
-10.7,16.33995638
-10.6,16.41183525
-10.5,16.48371412
-10.4,16.555593
-10.3,16.62747187
-10.2,16.69935074
-10.1,16.77122962
-10,16.84310849
-9.9,16.92636285
-9.8,17.0096172
-9.7,17.09287156
-9.6,17.17612592
-9.5,17.25938028
-9.4,17.34263464
-9.3,17.42588899
-9.2,17.50914335
-9.1,17.59239771
-9,17.67565207
-8.9,17.75427219
-8.8,17.83289231
-8.7,17.91151243
-8.6,17.99013255
-8.5,18.06875267
-8.4,18.1473728
-8.3,18.22599292
-8.2,18.30461304
-8.1,18.38323316
-8,18.46185328
-7.9,18.54029127
-7.8,18.61872926
-7.7,18.69716725
-7.6,18.77560524
-7.5,18.85404323
-7.4,18.93248122
-7.3,19.01091921
-7.2,19.0893572
-7.1,19.16779519
-7,19.24623318
-6.9,19.32063392
-6.8,19.39503466
-6.7,19.4694354
-6.6,19.54383614
-6.5,19.61823688
-6.4,19.69263762
-6.3,19.76703836
-6.2,19.8414391
-6.1,19.91583984
-6,19.99024059
-5.9,20.05656683
-5.8,20.12289307
-5.7,20.18921931
-5.6,20.25554555
-5.5,20.32187179
-5.4,20.38819803
-5.3,20.45452428
-5.2,20.52085052
-5.1,20.58717676
-5,20.653503
-4.9,20.71694549
-4.8,20.78038798
-4.7,20.84383048
-4.6,20.90727297
-4.5,20.97071546
-4.4,21.03415795
-4.3,21.09760044
-4.2,21.16104294
-4.1,21.22448543
-4,21.28792792
-3.9,21.33983541
-3.8,21.39174291
-3.7,21.4436504
-3.6,21.49555789
-3.5,21.54746539
-3.4,21.59937288
-3.3,21.65128037
-3.2,21.70318787
-3.1,21.75509536
-3,21.80700285
-2.9,21.84737535
-2.8,21.88774784
-2.7,21.92812034
-2.6,21.96849283
